Event ID,Timestamp,Source IP,Destination IP,User Agent,Attack Type,Attack Severity,Data Exfiltrated,Threat Intelligence,Response Action,Label
3194,2099,3300,9253,6784,0,3,0,19893,2,0.0
19442,8725,5765,17527,15337,1,0,0,15371,3,0.0
1858,19980,18249,14723,15936,1,0,0,19550,3,0.0
18439,2077,14887,16955,2054,1,2,0,19593,3,0.0
3371,2120,16026,7537,2793,1,3,1,10301,3,0.0
11452,898,10326,3528,9277,1,0,0,6743,3,0.0
5826,16944,19174,10250,10714,0,0,0,17142,3,0.0
18869,19319,8321,2240,6515,1,0,1,9641,1,0.0
5726,13482,6212,18402,6360,0,1,0,19224,3,0.0
8177,11084,10625,7888,178,1,1,1,4200,1,0.0
4038,16188,13284,12718,9229,0,2,1,8969,3,0.0
16219,16227,14842,16588,8453,1,0,0,15268,3,0.0
3176,3581,19288,2454,13621,0,2,0,2267,1,0.0
12000,1125,13850,7080,2612,1,1,0,2627,3,1.0
4614,16745,1665,679,9157,1,1,0,13091,2,0.0
10889,15191,3763,6558,9927,0,2,0,12941,3,
5296,34,9204,5171,15722,0,3,0,11447,0,
14407,12609,4389,12241,12913,1,0,0,10504,0,0.0
13167,3347,6136,14098,3010,0,2,0,2446,1,0.0
2604,11519,3207,1186,12678,1,1,0,4656,3,0.0
9947,8456,1999,1876,4515,1,2,0,18804,2,0.0
17326,9853,1501,12497,7756,0,3,0,9174,3,0.0
3275,17536,8938,3337,13575,1,2,0,11626,2,0.0
5735,8726,8641,16700,782,1,3,0,8296,1,0.0
221,1450,17504,5532,9196,1,1,0,10124,3,0.0
7892,11248,18247,14422,9288,1,1,0,2860,2,0.0
1747,14432,14635,42,14374,1,0,0,19777,2,0.0
4181,16340,19380,755,11354,1,0,0,8590,1,
11558,918,18733,4787,5341,0,3,0,7388,3,0.0
5611,9199,18718,8322,14018,0,2,0,17778,0,0.0
13889,314,16755,5387,12791,1,2,0,2111,2,0.0
15021,5917,8369,19624,9098,0,2,0,8273,0,
12699,19377,4796,4105,10997,0,2,0,500,3,0.0
17803,15307,11588,9000,15994,0,3,0,15148,0,1.0
11120,2811,15117,8952,12152,0,3,0,3912,3,
4846,13640,8990,13702,14715,0,2,0,1711,1,0.0
13671,2118,2363,7887,4024,1,0,0,2982,3,0.0
6810,12299,4085,7462,15319,0,0,0,10546,0,0.0
11319,2878,8474,9793,1391,0,2,0,2448,1,0.0
7726,4180,8506,14419,3980,0,3,0,13008,0,0.0
5269,16413,1991,1189,13779,0,1,0,1831,0,0.0
4139,3683,6226,5617,10476,1,3,0,6235,1,0.0
11701,8452,9698,6284,9266,0,1,0,13771,0,1.0
695,17043,8829,13806,9210,0,2,1,13958,0,0.0
13794,2999,3652,200,13423,0,3,0,7939,0,
17329,2421,10513,16983,9742,0,3,0,15463,1,1.0
5491,1958,8925,15003,7739,0,3,1,13485,1,0.0
15522,7703,3825,17675,9065,0,2,0,4777,2,0.0
18181,1618,4393,16317,12893,0,0,0,17233,3,0.0
9398,8510,4349,1336,11116,1,1,0,12051,1,0.0
10587,559,9813,14119,9683,0,2,0,11181,3,0.0
4529,4644,19834,12540,9129,0,3,0,3767,2,0.0
7702,323,2597,17904,6420,1,2,1,9686,0,0.0
11604,3248,16302,16493,12750,1,0,0,10468,3,0.0
12151,4635,8966,14843,9376,0,3,0,14701,1,0.0
19545,2047,18402,8978,9672,1,1,0,1046,3,0.0
2049,454,1992,19408,7485,0,0,0,446,1,
14707,8900,11971,1101,15055,0,3,1,18983,0,1.0
2861,19466,18289,18137,9125,0,3,0,19968,2,1.0
13886,2354,10312,17718,9014,0,0,0,14295,1,0.0
17821,11448,6721,19638,9682,0,1,0,12840,1,
5920,13770,10356,18425,7704,1,3,0,5591,1,0.0
13691,19046,5546,15771,16252,1,1,0,9761,0,0.0
18730,4494,14451,14677,12511,1,1,0,2600,1,0.0
1969,5379,15409,19524,9212,0,1,0,965,1,
4253,3925,4259,1370,8351,0,3,0,9336,2,0.0
9971,12162,6921,16845,9165,1,0,0,18602,0,0.0
3476,1137,12944,16010,7946,1,1,0,4676,1,0.0
1049,11915,14548,9669,2748,1,0,0,13837,2,0.0
7938,8205,6022,1017,3679,0,1,1,17125,3,0.0
14403,17452,1293,14886,7080,0,1,1,9253,0,0.0
12416,2858,10097,18686,13788,0,1,0,11701,1,1.0
7563,4598,11819,2622,6217,1,0,0,489,2,0.0
3580,15413,7064,10473,9219,0,3,0,17688,3,1.0
3750,288,12404,9357,5979,1,1,0,18847,1,0.0
16763,6704,17997,1141,3142,1,0,0,3016,2,0.0
18666,12128,3137,2451,9137,1,2,0,10885,2,0.0
9547,9233,13293,4669,14368,1,2,0,7954,0,0.0
19733,6272,16018,16822,417,0,1,0,11136,2,0.0
9139,3870,5249,10185,5362,1,1,0,16641,1,1.0
4571,8844,3380,18610,11535,1,2,0,19054,0,0.0
15288,9549,2395,18764,10741,1,3,0,3930,1,
6058,1214,6724,3414,12286,1,1,0,4316,0,0.0
5208,10426,6265,18227,9295,1,2,0,10565,1,0.0
7323,7903,11680,6473,9166,0,2,0,18611,2,1.0
15025,6899,17747,13659,1036,1,0,0,9541,2,
12951,16261,14882,8199,6664,1,3,0,16571,3,0.0
12133,44,4643,17332,6179,0,1,0,12148,1,0.0
10582,10727,7370,4760,8891,0,2,0,9082,0,0.0
443,19687,19731,18057,4039,1,3,0,3034,1,0.0
6076,11335,9081,10790,15008,1,3,1,17556,3,0.0
5418,2804,9628,9903,1690,0,0,0,12428,3,0.0
6677,17762,3685,9085,8296,0,2,0,13577,0,
8409,9877,16789,4225,9235,0,2,0,3217,1,0.0
373,1342,15005,13781,6089,1,2,0,12115,1,
6752,17809,16292,13895,2107,0,3,0,3976,0,
13776,17290,16522,6353,1520,0,2,0,15746,0,
15972,1932,5383,5840,14543,1,3,0,16866,0,0.0
17152,4544,8917,3609,2986,0,3,0,6971,0,
14268,1632,11258,3753,10817,0,0,0,12445,2,0.0
13337,9419,18331,10173,12611,1,3,0,18550,0,
10161,14056,11994,14759,2687,0,1,0,15308,2,
5833,11975,16900,1208,9103,1,0,0,11902,2,
11841,18983,19088,11457,561,0,3,0,6357,1,0.0
12722,17659,5763,9060,14539,1,2,0,1167,1,0.0
8821,9288,3799,508,1634,1,3,0,8970,0,
9997,18441,19020,7248,3726,0,2,0,30,0,0.0
1311,5509,16385,11098,9024,1,2,0,6935,3,0.0
13900,10859,1208,9546,9226,1,1,1,5114,1,0.0
2674,4129,12991,17062,15065,1,2,0,17617,1,0.0
3747,3499,4908,2019,13509,0,1,1,4499,0,
687,17204,4174,3182,7576,0,2,0,18143,2,0.0
16986,19783,3349,18735,15166,1,1,0,19010,0,0.0
2801,4069,8312,3842,10605,0,3,0,8177,0,0.0
12019,1623,7558,8105,3204,1,0,0,5579,3,0.0
10898,11139,1755,15786,785,1,0,1,10311,0,0.0
10330,1399,16350,9525,13375,1,3,0,9611,2,0.0
1010,11594,15324,15135,2318,1,2,1,14753,2,0.0
17823,112,19714,18954,9003,0,3,0,6602,3,0.0
18330,6092,13790,10244,9048,0,1,0,17127,1,0.0
19187,1274,7081,3320,11939,0,2,0,13964,3,0.0
6568,12657,8922,13180,4048,1,0,0,5949,2,0.0
8579,9885,19456,17551,9760,0,3,0,18965,1,0.0
12163,7277,12660,18051,5698,1,2,0,9725,1,0.0
16694,862,11151,13341,12143,0,1,1,16314,1,0.0
5536,10871,2639,15320,13342,1,3,0,16350,1,0.0
18581,11378,17269,9107,2728,1,2,0,19336,0,1.0
13178,9857,16873,10469,5371,0,0,1,19038,2,0.0
15767,4292,4211,1587,13843,0,3,0,769,1,0.0
14901,11311,17882,1727,6347,1,0,0,19896,1,
15214,14161,2819,14193,12691,0,2,0,17881,1,0.0
13724,3757,7335,5186,4644,1,1,0,8048,2,0.0
14551,8648,4079,18067,15844,0,2,0,1102,3,
9648,16951,18527,12375,9050,1,3,0,2476,2,
10470,2543,16110,10852,9290,1,2,0,1720,0,1.0
11689,14363,5396,18642,9561,0,0,0,6676,1,0.0
16058,13945,8367,9507,9343,1,2,0,10983,0,1.0
9883,4604,9916,15465,542,0,3,0,4264,0,0.0
1952,3038,863,2924,14438,1,1,0,2853,3,0.0
7632,16542,2530,11878,11611,1,3,0,16536,0,
7574,11788,5651,5905,9040,0,0,0,7114,3,0.0
11185,14187,4729,10284,4696,0,1,0,12709,0,
9861,7112,3876,7320,9756,0,0,0,11002,0,0.0
12183,7667,6217,18094,7223,1,3,1,310,2,0.0
18144,16286,6559,3705,8634,0,0,0,15005,2,1.0
12981,7619,2397,9468,15727,1,3,0,18662,0,0.0
14853,14417,14234,17145,14898,0,2,0,10920,2,0.0
4602,16211,14847,2462,15971,0,0,0,6629,2,1.0
1689,15816,498,13195,5737,1,3,0,12061,2,0.0
3131,2419,10420,5514,3990,1,3,0,10268,1,0.0
8938,19333,3132,2677,10785,0,3,1,2489,1,0.0
6609,13331,1202,16567,8402,1,3,0,5652,3,0.0
12925,6879,13828,13611,9135,0,1,0,14086,1,0.0
4059,13695,17410,7306,9361,1,3,0,18454,1,
16919,4759,14804,14780,13821,0,2,0,11881,1,0.0
9137,6737,12841,13303,9372,1,3,0,7021,3,
19100,2432,572,13219,9327,1,1,0,6305,0,
1335,3535,1523,11646,2040,0,3,0,15452,1,0.0
7907,8313,10521,5931,9334,0,3,0,2736,1,
17944,18171,7266,6517,287,0,2,1,11709,3,0.0
13200,15888,16794,13866,9888,0,1,0,12437,2,0.0
15448,13621,1886,8137,4444,1,1,1,10974,3,0.0
17372,9403,16779,2433,13647,0,0,1,13230,3,1.0
15839,10739,8546,736,15510,1,3,0,12894,1,0.0
7865,3356,617,8012,16244,0,1,0,9466,0,0.0
18881,3010,10039,17401,11594,1,3,0,654,1,
14276,8244,13955,19451,9144,0,3,0,1256,0,0.0
8832,5620,16852,3329,9726,1,0,0,5336,3,0.0
831,17615,9938,11440,1870,1,2,0,4634,0,0.0
16479,18406,17188,15389,11393,1,0,1,278,3,0.0
1907,1008,10035,11329,15253,0,0,0,969,3,0.0
14115,15569,1734,8922,9205,1,3,0,18583,2,0.0
11190,96,3198,10882,9286,0,1,0,16150,0,0.0
1349,14492,17163,13145,8147,1,2,0,15630,2,0.0
17358,13572,6069,4869,9303,0,1,0,18557,2,0.0
4271,16909,13825,2355,12978,0,1,0,14298,0,0.0
1644,4747,7197,6838,13506,1,0,0,19783,0,0.0
413,12492,16743,5464,4042,0,3,1,13682,0,1.0
5401,8240,8324,18544,4483,0,3,0,8887,0,0.0
14523,10402,557,7496,10641,1,3,1,13310,1,
3442,5106,14075,1232,14678,1,3,0,5817,3,0.0
8290,14198,16401,8071,8354,1,3,0,11256,2,0.0
19565,8220,4735,212,1261,1,1,0,12355,1,0.0
17846,19861,1025,3474,13925,0,3,0,13639,1,0.0
15683,11653,18884,5552,9150,1,2,1,12635,2,0.0
19831,16843,6233,17023,13467,0,3,0,11800,2,
12561,14442,7776,19290,3722,0,1,0,11909,3,
15144,466,16942,15705,9274,1,3,0,9028,1,
12190,13206,3899,3381,2387,1,0,0,17969,3,0.0
17409,10416,10721,11700,11563,0,1,0,12209,0,0.0
643,14256,6663,10646,12115,0,1,0,16868,1,0.0
1220,58,1511,14061,7122,0,3,0,1639,2,
16542,12548,407,10580,9036,1,3,0,14663,0,0.0
8833,19881,12638,6444,789,1,1,0,15472,3,0.0
10201,10097,17966,213,15013,0,2,0,12567,3,0.0
19261,13786,19708,9834,12744,0,1,0,1597,3,0.0
15904,7361,19551,7951,1522,0,3,0,15550,0,0.0
13214,11062,5735,4658,10487,1,1,0,1116,1,0.0
6606,552,14687,18911,9521,0,0,0,9052,2,0.0
9875,6292,6761,16750,8561,0,2,0,6194,0,
5833,11975,16900,1208,9103,1,0,0,11902,2,0.0
6985,9536,19242,13130,2224,1,1,0,1366,2,0.0
14423,11441,18774,17780,9299,0,3,0,7190,3,0.0
14333,7039,5518,19313,9119,1,3,0,1226,3,
5459,1745,2293,13876,9307,1,0,0,4030,3,0.0
9162,13055,14829,6062,2364,1,3,0,13031,1,
10709,276,16621,16422,10518,0,2,0,19354,2,0.0
2657,16042,5213,2951,8752,0,1,0,828,3,
19600,9078,7480,3642,282,1,3,0,741,1,0.0
3081,19986,18206,1684,2904,1,0,0,1440,3,0.0
5697,12123,8822,12290,9257,0,2,1,14704,3,
6770,2451,19642,4697,9021,1,0,0,7447,1,0.0
19668,4932,6332,15484,4855,1,1,0,1648,2,0.0
3074,16671,16655,5946,3704,0,0,1,12775,2,0.0
13501,15597,9036,7063,8781,1,2,0,11451,1,
1206,17363,12442,19155,12629,1,1,0,13313,1,0.0
16526,15278,19712,13394,76,0,2,0,8471,3,
4317,19179,6569,17377,12406,0,1,0,544,1,0.0
19764,15072,9208,2104,131,1,3,0,4380,2,0.0
7219,17953,146,11720,1889,0,1,0,17720,3,0.0
3599,8471,4238,8005,9293,0,0,0,14984,2,0.0
4852,15628,12559,8837,12749,0,3,1,9468,1,0.0
18673,6941,18064,1279,11441,0,1,0,10645,0,0.0
12533,17381,10473,11595,321,0,0,0,79,1,0.0
18678,19274,4382,10513,7291,1,0,0,3179,2,0.0
6798,12409,4542,1425,9065,1,1,0,9986,1,0.0
11553,8053,14675,16087,20,0,3,0,13498,2,0.0
9451,4493,11532,408,14650,0,1,0,14764,2,0.0
5189,19540,9957,5313,6205,0,1,0,632,1,0.0
1213,12405,17383,19762,506,1,3,0,4547,3,0.0
15828,1629,14582,12023,10447,0,0,0,17760,1,0.0
9703,11801,12507,8636,9179,1,3,1,13953,0,0.0
4571,8844,3380,18610,11535,1,2,0,19054,0,0.0
16538,688,5406,4605,4928,0,3,0,12989,3,
11859,18808,18042,677,7909,1,2,0,15439,1,0.0
15323,270,2662,19906,129,1,0,0,8326,1,1.0
18103,9022,4945,5627,1182,1,0,0,18437,3,0.0
2097,6365,17573,12799,6709,1,3,1,2138,2,0.0
10493,3886,841,7592,9155,0,1,0,11230,3,0.0
17256,15521,5587,15056,9203,1,3,0,14239,0,0.0
4371,9562,1447,7010,15544,1,1,0,11242,2,0.0
16716,350,19156,17726,8343,1,2,0,13459,2,0.0
12044,3365,10328,10990,14323,0,3,0,14040,1,0.0
13115,19720,8733,15533,539,1,3,0,559,2,1.0
19896,6250,12240,4078,3391,1,0,0,12176,1,0.0
12227,15101,11255,13191,11772,0,3,0,18375,2,
7410,4834,8071,6424,1713,0,0,0,14903,1,0.0
14309,6604,11512,11692,896,1,0,0,13915,2,0.0
17803,15307,11588,9000,15994,0,3,0,15148,0,0.0
8022,18876,16696,8143,4745,0,2,0,4433,3,1.0
12320,2004,12360,3919,1549,0,1,0,98,1,1.0
3714,17461,15947,11647,2454,1,2,0,18046,3,0.0
15838,19704,72,13154,15292,1,3,0,18265,3,0.0
7812,10306,16554,10412,2383,0,2,0,19072,0,0.0
18786,19974,1566,567,9854,1,0,0,17743,2,0.0
19951,10083,1745,7925,75,0,3,0,1953,0,1.0
17484,19476,2138,9320,6767,0,0,0,16407,1,0.0
2800,15280,3056,9797,2617,0,2,0,14029,1,0.0
5731,9309,13199,10475,3296,1,3,0,10234,1,0.0
5163,10463,18111,9285,8636,0,1,0,17580,2,0.0
16034,13613,1961,13217,3630,1,3,0,4226,2,0.0
3835,10651,18334,19691,3439,1,0,0,14512,0,0.0
4034,16185,13918,1618,6686,1,3,0,18565,0,0.0
14441,16430,9956,3774,7158,1,1,0,11049,1,1.0
9491,16974,3410,10318,9269,0,0,0,6642,2,0.0
7047,5042,9774,19276,13386,0,0,0,14876,3,0.0
4639,8065,4189,2081,6662,0,1,0,5792,3,0.0
18611,11937,14498,1880,12504,0,3,0,2767,2,0.0
9222,16299,17999,8842,10010,0,0,0,17769,0,0.0
8781,3959,945,13258,3357,0,0,0,13909,1,1.0
252,5953,4068,5669,7607,0,3,0,5701,1,0.0
4257,944,14244,18904,11725,0,1,0,11554,2,0.0
5821,13159,15175,11266,699,1,3,0,19972,2,0.0
5116,316,19,1706,2717,0,2,0,17163,3,0.0
5121,5920,12709,14686,11559,0,2,0,4428,3,
6780,14893,11587,14810,11779,1,3,0,4883,1,0.0
12938,14709,18315,15910,3252,1,3,0,3729,3,0.0
7747,3066,6899,10370,4033,1,3,0,2940,2,0.0
17191,19309,1201,8030,13539,0,2,0,3401,1,0.0
585,3519,16885,949,3648,1,2,0,16784,1,1.0
19747,8334,10208,3035,9377,0,0,0,4658,0,0.0
13058,5275,9551,14418,2965,1,0,0,10666,3,0.0
11252,3420,1423,8568,14661,0,0,0,1211,2,0.0
18920,1102,16347,19282,5929,0,0,1,18763,3,0.0
4507,12635,928,5869,7156,1,2,0,18737,1,1.0
154,14377,17025,1704,2951,0,1,0,6874,1,0.0
19974,3936,1778,12746,6178,1,2,1,12828,2,0.0
12386,13987,1936,5209,4980,0,0,0,15559,1,0.0
12437,10981,6562,8490,12647,0,3,0,2368,1,0.0
13180,12791,13757,16311,2222,0,0,0,314,3,
6388,381,317,16602,9292,1,2,0,3135,3,0.0
10305,15970,16081,15894,2606,0,0,0,19276,0,0.0
18875,9229,2103,15410,15954,0,0,1,8765,1,0.0
19560,11980,5914,13287,8753,0,1,1,18172,0,0.0
18110,17831,1429,1207,13405,0,0,0,8832,1,0.0
7829,1453,7634,6069,10580,1,0,0,19687,1,0.0
7635,7815,1039,7567,5962,0,1,0,11545,2,0.0
9751,12855,17211,18495,9094,0,2,0,325,2,0.0
15655,10354,4016,5125,4591,1,2,0,17214,0,0.0
4866,8588,3163,12781,6112,0,2,0,17209,0,0.0
10667,5751,10076,18895,4299,1,1,0,14920,0,0.0
18410,11535,8919,13778,9004,0,0,0,11724,1,0.0
6037,947,7049,19239,13295,0,3,0,6144,0,0.0
17868,5614,13906,14202,14914,1,1,0,12392,1,0.0
16271,5685,8620,798,12840,0,1,0,12738,2,
18645,6571,6438,2749,6912,1,1,0,1748,3,0.0
14551,8648,4079,18067,15844,0,2,0,1102,3,0.0
4888,9127,11331,7855,10361,0,0,0,18243,3,0.0
16101,16726,1094,9479,4016,0,2,0,2088,1,0.0
13367,2261,2745,14412,12558,1,1,0,6678,2,0.0
18915,13468,13079,14520,9189,0,3,0,7476,2,0.0
2543,2269,11887,7598,4297,1,2,0,19515,3,0.0
18625,4084,13926,4529,11175,0,0,0,10304,1,1.0
767,1129,12330,11917,5606,1,1,1,19407,0,0.0
3891,11972,17179,4723,2518,0,0,0,6541,3,
18405,6160,16699,10675,9073,0,0,0,7766,2,0.0
10044,508,7274,5511,9134,0,2,0,14133,2,1.0
2994,19555,15050,5199,15614,1,2,0,19501,2,
13469,15746,6903,16123,9042,1,1,0,11467,0,1.0
11814,7358,4199,17427,8435,1,2,0,15908,1,0.0
9156,19599,6712,14144,6984,1,3,0,12794,2,0.0
4383,10943,12677,18969,14419,1,2,0,14266,0,0.0
11704,11219,6070,4460,10571,0,1,0,14746,3,
579,10685,16013,14221,7131,1,3,0,1553,3,0.0
19685,13670,18341,5647,9072,0,3,0,2703,2,0.0
4020,16788,12889,17844,4226,1,1,1,6675,0,
5664,8746,16085,13210,4004,1,3,0,3887,3,0.0
7379,5426,11007,17016,3135,1,3,0,13400,2,0.0
2552,11082,3057,17180,13548,1,3,0,10840,2,0.0
3309,4639,13196,8320,4264,0,3,0,481,3,0.0
1460,9379,5264,7170,12976,1,1,0,3907,0,0.0
11700,18436,9923,15593,10048,1,3,1,12527,1,0.0
10530,6867,4668,7998,2520,1,0,0,15281,1,
13105,2236,13831,13663,2602,1,3,0,19236,3,1.0
19474,14311,2516,7348,15754,0,2,0,754,2,0.0
5911,10222,13416,9887,2538,0,2,0,17416,1,0.0
14363,18347,19321,2156,15813,1,0,0,11106,0,0.0
18354,574,14973,1052,13650,1,1,0,2292,0,0.0
251,12605,2954,18680,9126,0,1,0,4669,1,0.0
19584,4163,9513,712,9342,1,0,0,18017,2,
14864,12910,5516,9094,9207,0,1,0,19083,0,
16641,16477,9747,10063,13246,1,2,0,8729,2,0.0
15311,17735,6340,17127,7508,0,1,0,5170,1,1.0
10458,16391,12846,3283,8287,0,0,0,1411,1,0.0
11077,8773,16225,13929,9630,1,0,1,12171,3,1.0
4259,11440,5934,5989,742,1,2,1,13022,1,
11727,542,6349,1779,12443,1,2,1,8869,0,0.0
7404,11234,15289,3303,9999,0,3,0,19545,1,
17092,4736,5886,8776,9104,1,2,0,6172,0,0.0
1110,5353,16730,6985,2743,1,1,0,16801,0,0.0
18391,8810,19923,11407,7282,1,3,0,17433,3,0.0
4549,16328,16734,18506,11640,0,2,0,14393,1,0.0
18401,13728,7278,7283,13473,1,3,0,7153,1,0.0
11685,10280,14080,18838,2133,1,2,0,19425,1,0.0
6595,8951,10063,7325,13750,0,1,0,12050,0,0.0
13038,3067,1938,5774,3862,0,1,0,11362,3,1.0
8910,9644,2915,10981,11586,1,0,0,14220,1,0.0
15773,2484,15889,10081,1929,0,2,0,887,0,0.0
3411,14273,15145,16765,7873,1,2,0,789,0,0.0
1849,14963,1513,11645,10530,1,3,0,6032,0,0.0
18974,6065,7988,2185,9231,0,0,0,4959,0,0.0
2506,9448,19748,10358,5793,1,0,0,18769,0,0.0
11077,8773,16225,13929,9630,1,0,1,12171,3,1.0
9584,5536,15507,2835,12501,1,2,0,8721,0,0.0
1684,2147,17821,10204,7331,1,2,0,6335,3,0.0
13943,10680,6314,12578,14875,0,3,0,10669,2,0.0
11574,9894,14932,1828,6233,0,0,1,809,0,0.0
3417,9708,14250,8309,9210,1,0,1,347,3,1.0
10019,3361,17695,14852,9135,0,1,0,12290,0,
16614,15499,2617,14396,9340,1,2,1,14683,2,0.0
9393,9200,10053,7849,9252,1,0,0,6519,1,
5334,1788,17017,16679,9083,1,0,0,19115,0,0.0
4223,358,1751,14122,15512,0,3,0,390,1,0.0
14948,5700,11693,18755,2580,1,1,0,2277,3,0.0
18883,1491,17094,4519,6665,0,1,0,11572,3,
14741,6872,11470,4031,14153,1,2,0,13090,0,0.0
2851,6426,11700,6113,10823,1,1,0,8185,2,0.0
10760,16600,13077,581,13984,0,3,0,4129,1,0.0
3461,17055,1417,13262,8974,1,1,0,5426,2,0.0
6266,19197,17036,12143,9325,0,0,0,3066,0,
5167,12172,4840,13783,6429,1,0,0,19509,0,0.0
7150,6705,9187,12020,13627,0,3,0,2609,2,0.0
16558,5194,12320,8515,3484,0,2,0,724,3,0.0
17421,20,18662,19791,10365,0,1,0,18118,2,0.0
9555,2997,13442,5045,16132,1,2,0,13392,0,0.0
10199,14822,9897,10937,8543,0,3,0,12196,1,0.0
8910,9644,2915,10981,11586,1,0,0,14220,1,0.0
14680,8699,1552,10058,2484,1,1,0,118,0,1.0
8681,1770,16247,8925,8525,0,1,0,4231,3,1.0
1597,5874,2155,15704,9144,1,1,1,239,0,0.0
4747,7042,9581,16798,9336,1,2,0,7047,3,1.0
16771,12376,17918,4602,11224,0,2,0,19397,0,0.0
17148,1805,5288,11727,15168,1,1,0,13617,2,0.0
14408,18015,18346,3083,3037,1,3,0,7597,1,0.0
18144,16286,6559,3705,8634,0,0,0,15005,2,0.0
843,7425,17233,10910,2199,0,0,0,4310,0,0.0
3723,19453,2261,10174,12231,1,0,0,10806,1,0.0
17459,15510,6982,12549,16057,1,0,0,11543,3,
3882,10714,18261,5689,9064,1,3,0,5714,2,0.0
7636,1866,9239,11997,6030,0,1,0,11899,1,
11022,13766,8097,14975,12782,0,2,0,17070,0,
1539,9287,14856,6087,14291,1,1,0,19760,3,
18198,1319,14579,10444,4810,1,3,0,4961,2,0.0
10883,15395,11838,5598,13688,1,3,0,4182,1,0.0
13384,7438,14748,1821,9475,0,1,0,392,3,1.0
9664,14145,2214,14760,3561,1,3,0,16148,0,
5844,1298,11326,7915,12930,0,2,0,5922,3,0.0
919,2728,1571,13927,9287,0,2,0,17180,1,
12562,9600,15897,12519,9217,1,3,0,13538,1,0.0
16138,7961,15999,7271,7971,1,3,0,6498,3,0.0
9486,10156,17962,2387,7518,0,0,0,664,2,0.0
6606,552,14687,18911,9521,0,0,0,9052,2,0.0
19951,10083,1745,7925,75,0,3,0,1953,0,
8144,16305,4161,18230,2842,0,3,0,12263,3,
8129,2686,2887,14464,7662,0,3,0,14864,0,1.0
9468,19124,1314,18949,11746,0,0,0,1492,1,0.0
16192,3103,19970,13244,9123,0,0,1,16460,3,0.0
19444,6480,4064,4323,14258,1,3,0,117,2,0.0
9086,11887,17284,8233,178,0,2,0,3063,2,1.0
4802,816,18971,8396,9252,0,0,0,14321,0,0.0
4934,569,13393,18392,12926,1,0,0,10673,2,0.0
18849,6015,12147,9780,9005,1,1,1,8028,3,0.0
372,1935,15907,5007,1756,1,3,0,7509,2,0.0
5164,9370,1481,8317,9175,0,3,0,7370,1,1.0
1097,1299,17972,5699,1369,0,0,0,9953,0,
5452,7089,8700,4349,9024,0,3,0,18209,0,0.0
8232,12825,5780,17076,13868,0,0,0,17699,1,0.0
3170,9934,6244,18136,9944,0,1,0,17260,2,0.0
6592,5668,10343,16265,16053,1,0,0,5970,3,0.0
11783,10987,478,6766,4063,0,1,0,4122,0,0.0
11473,8070,18384,12205,9345,1,1,0,2386,2,0.0
6697,3970,10645,9245,9149,0,2,0,7023,3,0.0
14044,16011,14778,2787,9205,0,3,0,7595,0,
18070,4339,10340,8236,2119,0,3,0,3529,1,0.0
2506,9448,19748,10358,5793,1,0,0,18769,0,0.0
2468,6011,19558,3201,727,1,2,0,10482,1,0.0
9010,5975,7132,13833,8274,0,0,0,7448,0,0.0
15527,16512,14350,6977,9049,0,0,0,7311,0,0.0
19023,5588,7586,10195,9296,1,3,0,2036,2,0.0
19407,5560,13821,552,14954,0,1,0,19319,0,0.0
14348,13392,3162,10409,13450,0,2,0,10159,1,0.0
13415,8799,4011,15252,3976,0,1,0,16002,1,0.0
8148,7773,1116,4539,5152,1,1,0,5215,1,0.0
1764,4804,8850,7262,9503,0,0,0,11005,1,0.0
6036,13061,13951,11007,12509,0,2,0,10076,0,0.0
8612,2474,19941,5126,13350,0,1,0,945,0,0.0
7210,17821,7168,321,13736,1,1,0,18367,0,0.0
11241,8085,11895,4256,14266,0,2,0,7785,2,0.0
10151,13570,631,7971,8620,1,2,0,8929,0,0.0
3527,18176,18860,15156,5860,1,1,0,5149,1,0.0
15214,14161,2819,14193,12691,0,2,0,17881,1,0.0
19492,2627,19770,17042,8853,1,2,0,5026,0,0.0
12572,15882,11446,19614,1323,0,2,0,2661,2,
9384,19715,14979,18562,9259,0,2,0,7233,0,0.0
955,15372,17578,7604,11229,1,3,0,9057,3,0.0
13771,19907,13063,2768,9290,1,3,0,18490,3,0.0
9048,12986,509,18327,2339,0,1,1,12877,1,0.0
17918,10053,3170,4117,8911,0,3,0,10848,1,
5405,8067,12601,4813,13594,1,0,0,14718,1,0.0
903,16609,6311,17243,13574,0,0,0,14806,3,
13397,19661,10805,2548,12293,1,0,1,11627,1,0.0
2139,2498,7158,10049,4929,0,0,0,14305,2,0.0
13427,17042,14059,1988,2647,0,3,0,1917,2,
16567,14042,15687,7258,6027,1,3,0,9846,1,0.0
16232,13938,3852,10133,11367,1,3,0,6523,0,0.0
6645,481,14654,19311,3449,0,2,0,15972,2,0.0
12895,8560,9977,4054,9260,0,0,0,13296,0,0.0
14252,19223,19513,14042,5535,1,0,0,14521,3,
18286,13871,163,14684,2902,0,0,0,19031,0,
9646,1668,13238,18191,10651,0,2,0,18889,2,0.0
18059,5578,12727,3540,6215,1,2,0,3761,1,1.0
4872,5636,4503,1602,11368,1,2,0,5312,1,0.0
16056,17480,12270,6529,6414,0,0,0,1487,0,0.0
8682,10889,3762,10231,2876,0,0,0,14952,2,0.0
364,11375,16253,14296,10339,1,0,0,10331,2,
9496,9895,2359,17711,15397,1,1,0,17815,2,1.0
