Event ID,Timestamp,Source IP,Destination IP,User Agent,Attack Type,Attack Severity,Data Exfiltrated,Threat Intelligence,Response Action,Label
7001,12002,17974,3056,11389,1,2,0,17892,3,0.0
14950,743,13091,8325,15783,1,3,0,5189,3,0.0
19444,6480,4064,4323,14258,1,3,0,117,2,0.0
15855,5756,17604,3350,9959,0,1,0,9045,0,0.0
11284,9407,7997,14172,7540,1,0,0,1002,3,0.0
5738,2245,17278,15007,11337,0,2,1,19649,0,0.0
17281,5979,10982,6801,431,1,3,0,16728,0,0.0
19627,7380,11341,13268,14804,1,3,1,19918,2,0.0
17988,14208,15244,6299,10356,1,2,0,11508,0,0.0
6392,15707,18148,17385,4243,0,1,0,16307,0,0.0
1889,15618,14542,17361,402,1,1,0,6847,3,0.0
18439,2077,14887,16955,2054,1,2,0,19593,3,0.0
18588,18161,1612,14871,3689,0,2,0,1708,1,0.0
14096,5760,15796,16315,9225,0,2,0,10428,3,0.0
10594,14182,15275,11599,1059,1,3,0,14774,2,0.0
19430,14458,18590,10012,14089,1,3,0,8275,1,0.0
768,4965,16336,2639,9346,1,3,1,11172,1,1.0
4590,4798,3023,19442,5522,1,1,1,17478,0,0.0
18897,12025,184,11238,14155,1,3,0,5598,0,0.0
2138,2032,10336,2015,6238,0,1,0,9867,2,0.0
14579,228,12473,19041,617,1,1,0,14373,3,0.0
14606,1344,6991,11859,11798,1,2,0,16482,3,0.0
12852,11145,5571,2293,7852,0,2,0,17300,0,0.0
2967,1879,18939,13432,9029,0,2,0,2072,1,0.0
12942,14088,12496,13691,9369,0,3,1,6817,3,0.0
12977,14004,8741,19453,9150,1,2,0,116,0,0.0
11352,12289,13781,19743,9933,0,2,0,2691,2,0.0
1645,13950,15073,1561,2493,1,0,0,9715,2,0.0
6512,12543,18167,17059,14554,1,2,0,18413,1,0.0
15431,17710,413,17307,1580,0,2,1,5250,0,0.0
12984,15171,9406,7403,2977,0,1,1,4565,2,0.0
2616,12432,11751,5036,3060,1,3,0,9457,2,0.0
16233,7320,14575,12889,9292,0,0,0,16360,1,0.0
7542,1851,3311,19283,6427,1,2,0,1618,3,0.0
11542,12734,5658,16688,6894,1,1,0,12335,1,0.0
2201,10472,15449,11378,11369,1,1,0,9903,0,0.0
5597,17271,14853,4947,13697,0,2,0,5507,0,0.0
18452,17027,19266,14540,2437,0,2,0,7837,2,0.0
8106,2463,16678,1615,9213,1,2,0,190,2,0.0
18686,1192,16050,1538,1146,1,1,0,4452,2,0.0
11694,19007,17866,11026,6633,0,2,0,2490,2,0.0
8371,10729,16024,1282,14030,1,3,0,7356,3,0.0
1974,1517,8030,7019,9217,1,2,0,3213,2,0.0
13338,13889,13471,14590,2504,0,3,0,1802,2,0.0
18318,10713,9567,15066,9261,0,0,0,17792,3,0.0
19023,5588,7586,10195,9296,1,3,0,2036,2,0.0
13242,8025,1175,1118,9276,0,1,0,18479,2,0.0
10150,12119,9898,15195,10021,0,0,0,18181,1,0.0
4849,17865,14214,19690,1921,1,0,0,11444,3,0.0
19965,8670,19502,11580,15897,1,1,0,12619,2,0.0
8487,16330,12900,5019,5301,1,0,0,4076,0,0.0
302,17570,1852,11566,6473,0,1,0,12487,0,0.0
12924,16032,5767,16155,9002,0,1,1,11104,3,0.0
7079,2194,13682,1856,10878,1,1,0,3680,0,0.0
8456,8039,3880,12941,12268,0,3,1,17705,0,0.0
16369,15840,12591,11529,10012,1,3,0,17039,3,0.0
502,18680,6475,19469,9499,1,0,0,5282,0,0.0
8767,8218,502,8796,528,0,2,0,16613,0,0.0
14831,16755,5680,18930,5661,1,3,0,10205,1,0.0
12317,4783,18571,17952,12711,0,2,0,12347,3,0.0
9437,5315,7668,7773,8500,0,0,0,8566,0,0.0
16164,18812,14625,10992,10032,0,1,0,7318,3,0.0
10111,8332,10959,7419,3680,0,3,0,1680,0,0.0
9947,8456,1999,1876,4515,1,2,0,18804,2,0.0
2599,12336,9880,918,5080,1,1,0,159,0,0.0
17966,10234,7720,14830,8597,0,2,0,17120,3,0.0
15158,5941,14652,10302,738,1,2,1,2481,0,0.0
18075,9737,5540,15269,7856,0,0,1,5181,2,0.0
2318,5759,3882,13855,7301,1,3,0,10077,2,0.0
2917,8755,13001,13908,13317,1,3,0,12658,0,0.0
8657,2083,10368,13207,876,0,2,0,10792,0,0.0
17381,14488,6651,11268,9086,1,1,0,11608,1,0.0
12445,15119,19760,14859,5119,1,3,0,10552,1,0.0
16084,1973,12731,15723,2260,0,1,0,4080,1,1.0
10997,7578,16130,3109,4954,0,3,1,12533,2,0.0
17708,4427,9499,11697,9626,1,3,0,19304,3,0.0
578,8102,4608,12406,15460,0,3,0,3098,3,1.0
16614,15499,2617,14396,9340,1,2,1,14683,2,0.0
13868,9221,19954,5429,2925,1,1,1,15456,2,0.0
13030,8037,5644,4638,9222,0,2,0,5005,0,0.0
12359,6127,11199,3091,11934,0,2,0,16140,1,0.0
14421,17152,5362,4340,837,0,2,0,16623,1,0.0
488,16838,12537,4250,872,0,1,0,6284,1,0.0
5068,18192,6726,1214,8772,1,1,1,6818,1,0.0
9588,7720,16187,19076,9584,0,0,0,11758,2,0.0
9822,2309,3776,9152,10922,1,3,0,7643,2,0.0
13320,1711,11726,4069,363,1,3,0,4628,0,0.0
18403,2642,2778,4849,5036,0,0,0,4751,2,0.0
5405,8067,12601,4813,13594,1,0,0,14718,1,0.0
17265,12613,11777,8557,37,0,2,0,8242,3,0.0
4256,11077,8515,6973,2724,0,1,0,17882,0,0.0
4697,19422,14724,170,395,1,0,0,8165,2,0.0
18071,5030,5094,6886,1470,0,3,0,4923,0,0.0
11800,2585,1678,17591,6126,0,2,0,17590,1,0.0
1318,19988,9756,12544,9109,1,3,0,15350,0,1.0
18844,17,9691,11069,9092,1,2,0,16368,1,0.0
3301,1077,14361,14139,1191,0,2,0,6616,3,0.0
14879,6162,14319,8862,9234,1,2,0,19755,2,0.0
7414,7443,9775,1500,9310,0,3,0,327,3,0.0
10221,10168,14061,4499,13896,1,1,0,13718,1,0.0
7744,10964,7535,8728,9202,1,2,0,16745,0,0.0
1797,6912,12059,4581,9273,1,2,1,6497,1,0.0
694,4606,1585,2469,13050,1,3,0,8865,3,0.0
253,7247,9277,211,13120,0,2,0,8967,0,0.0
9685,1010,14601,14763,1939,1,2,0,10202,3,0.0
8166,11568,8151,11958,14516,1,3,0,8181,0,0.0
7788,13405,11564,12311,2365,0,3,0,19192,2,0.0
9952,8364,17144,12022,10059,1,0,0,2932,1,0.0
2565,5139,4341,9493,13024,1,3,0,11346,3,0.0
18486,6608,15379,7728,11541,1,3,0,18764,2,0.0
2718,6252,5353,13542,3688,1,0,0,893,3,0.0
10672,10392,19038,2512,5590,0,2,0,4364,2,0.0
6584,3861,731,6541,572,0,3,0,6989,1,0.0
10371,9227,15693,7317,9014,0,2,0,12833,2,0.0
4106,10806,6697,17799,9361,0,2,0,6736,2,0.0
18175,12059,13390,570,246,0,2,0,14006,2,0.0
16969,10734,5640,8382,6570,0,1,0,2510,0,0.0
19043,7413,3789,17664,9058,0,3,0,4950,3,0.0
14610,15881,16727,6557,8676,1,2,0,9233,2,0.0
11597,17089,5003,11346,15496,1,2,0,1568,3,0.0
4700,18476,144,13076,666,1,2,0,605,1,0.0
1838,9795,10330,9743,2544,0,2,0,15152,2,0.0
13569,15929,2116,13093,9253,0,1,1,14901,0,0.0
10622,14946,14798,3498,14280,0,3,0,9545,2,0.0
6512,12543,18167,17059,14554,1,2,0,18413,1,0.0
767,1129,12330,11917,5606,1,1,1,19407,0,0.0
3272,17494,13377,19115,3401,0,0,0,8997,3,0.0
4615,5657,9704,6446,132,0,2,0,8742,2,0.0
136,6906,465,12809,12627,1,0,0,9051,1,0.0
11028,7791,16669,16104,15928,0,2,0,16524,0,0.0
18840,12769,13025,16138,11374,0,0,0,9954,2,1.0
11743,555,2684,19061,9307,1,3,0,11980,3,0.0
2912,10716,4435,11222,7083,1,0,0,120,2,0.0
8158,11903,7096,6184,10211,1,0,0,10791,3,0.0
11760,2624,18049,5634,14198,0,3,1,657,0,0.0
10390,18764,16399,3494,9303,0,2,0,19138,2,0.0
11053,502,18,10776,4195,1,2,0,8984,0,0.0
19448,14035,6771,8106,16222,1,0,0,16219,2,0.0
6966,11782,12746,2023,13724,0,2,0,12271,2,0.0
2067,3985,8075,16413,9083,0,2,0,16522,1,0.0
9685,1010,14601,14763,1939,1,2,0,10202,3,1.0
10364,4726,2562,10607,7000,1,0,0,960,2,0.0
10241,5629,15417,16186,7461,1,1,0,11937,1,1.0
10812,15626,1881,17978,2803,0,1,0,19399,1,0.0
4016,5580,3336,19986,12857,1,1,0,11058,1,0.0
8084,7221,3416,16684,5496,1,3,0,13662,2,0.0
1855,2111,6135,8001,5550,1,1,0,4541,3,0.0
4526,15402,3640,2574,15768,1,1,0,15067,0,0.0
9811,8275,13007,10383,10308,0,3,0,13686,0,0.0
5288,12567,16709,14217,9307,0,2,0,1509,2,0.0
4219,16348,14273,344,11117,1,0,0,5985,2,0.0
6485,12238,14709,7508,2002,0,0,0,85,2,0.0
6156,14454,4452,6713,6547,1,1,0,4087,3,0.0
9474,10707,18669,14282,15143,0,0,0,13179,3,0.0
1546,13526,11967,3447,373,1,2,0,12013,1,0.0
8327,10712,16853,17958,9068,1,2,0,15738,2,0.0
810,14260,11493,18268,9368,1,0,0,4766,3,0.0
8818,17757,2078,2843,9070,1,1,0,470,0,1.0
12028,914,11361,9694,6100,0,1,1,17795,1,0.0
13202,19723,12482,7652,11721,0,1,0,12897,3,0.0
16851,13893,5621,6654,9352,0,2,0,836,0,0.0
3015,19376,6972,13764,1384,1,3,0,13000,2,1.0
2477,13805,16339,17053,1567,1,1,0,4685,2,0.0
12075,7424,15329,16002,1253,1,3,0,11246,0,0.0
16212,3238,13857,6695,8166,1,1,0,9175,3,0.0
10110,371,3074,15124,15795,1,2,0,12575,0,0.0
18672,3440,13468,10908,3358,1,3,0,18938,2,0.0
2490,19315,5698,7830,9307,0,3,0,7647,3,0.0
16476,17151,18324,1150,9023,1,2,1,16221,1,0.0
18048,4169,18499,9751,13681,0,2,0,773,3,0.0
9716,13855,9371,1742,9044,0,2,0,8336,0,0.0
17356,16336,18851,7602,9008,1,0,0,4232,0,0.0
14173,14479,14347,2011,2304,0,0,0,8799,3,0.0
16659,18257,17399,9731,252,1,2,0,7074,0,0.0
18863,19116,7703,3258,9069,1,2,0,123,2,1.0
12864,12389,12103,17271,9074,0,0,0,9567,0,0.0
158,17703,7386,14262,9081,0,0,0,18525,0,0.0
5288,12567,16709,14217,9307,0,2,0,1509,2,0.0
8267,3600,16352,13357,9429,1,2,0,8866,0,1.0
2430,17014,16711,11498,10856,1,2,0,17196,1,0.0
3339,17060,7283,3090,9358,0,0,0,5557,3,0.0
5454,18686,4985,2635,11972,0,0,0,1350,1,0.0
3708,7207,7796,4359,12244,0,2,0,14857,3,0.0
6658,14561,6632,15272,3545,1,1,0,4992,1,0.0
4080,9105,5493,16350,2395,0,3,0,15742,3,0.0
17577,19003,7874,16258,3537,1,1,0,851,3,0.0
10124,11337,11232,7253,11352,1,0,0,15573,2,0.0
14569,5695,10357,16918,3838,1,0,0,3121,0,0.0
9747,13776,12062,2550,9083,1,1,0,14058,2,0.0
346,11297,5887,11183,9379,1,0,0,5965,2,0.0
8378,4588,2299,19118,9182,1,0,0,6175,2,1.0
5037,12461,12604,6271,7081,0,3,0,4744,1,0.0
7590,16545,7881,12969,12517,0,3,0,14872,2,0.0
10033,12036,2621,2786,10470,1,0,0,2167,0,0.0
12916,7612,19960,3998,9302,0,2,0,10749,3,0.0
2787,14966,14894,10308,8388,0,0,0,1994,1,0.0
13146,8891,12131,11052,6020,1,1,0,7322,1,0.0
18601,9583,7411,19267,8426,0,0,0,9208,1,0.0
4158,15441,2556,2450,2280,0,0,0,4749,0,0.0
2490,19315,5698,7830,9307,0,3,0,7647,3,0.0
7227,11808,17156,554,13977,0,2,0,6872,2,0.0
16294,9858,4136,8387,8072,1,2,0,16476,2,0.0
11700,18436,9923,15593,10048,1,3,1,12527,1,1.0
8515,12369,8626,13942,9054,0,2,0,7691,3,0.0
3485,5288,5306,18600,6413,1,0,0,7025,0,0.0
8997,10679,7667,11907,5957,1,3,0,17069,2,0.0
16129,11984,8918,1608,5462,1,3,1,14057,0,0.0
5342,2142,18225,7832,559,0,1,0,14444,3,0.0
1912,1028,18300,17163,15935,0,0,1,8351,0,0.0
14948,5700,11693,18755,2580,1,1,0,2277,3,0.0
17947,16025,4478,13013,8035,0,3,0,2230,3,0.0
12182,1061,16630,9892,6854,0,2,0,6160,2,0.0
8163,1537,19052,19884,8489,0,3,0,10299,2,0.0
8426,11117,6544,15843,5145,1,1,0,17568,0,0.0
2546,8235,6538,17319,13144,0,1,0,18338,0,0.0
14780,4803,7424,11084,8806,0,1,0,14066,2,0.0
14297,1995,11986,1459,8939,0,3,0,5402,2,0.0
2185,15995,16988,19757,12564,0,1,0,15247,0,0.0
6611,10329,2474,1464,139,0,3,0,18703,1,0.0
14897,7220,12181,7296,9246,1,3,0,9538,2,0.0
2235,6488,14020,1917,9191,0,1,0,17363,0,0.0
17727,3291,4420,13124,5469,0,0,0,6177,3,0.0
18721,2883,11613,13541,15720,1,2,0,14078,0,0.0
3647,7224,1198,1277,9238,1,2,1,14075,0,0.0
6140,19848,16280,18848,15924,0,1,0,4632,2,0.0
8743,12711,11520,15166,9243,0,3,0,12429,2,0.0
9044,4202,11846,7387,9199,1,0,0,19022,0,1.0
8838,6749,7163,1159,7926,1,1,0,15864,0,0.0
8179,19717,18689,4585,15786,0,2,0,14262,0,0.0
19770,11854,4893,16049,7835,0,3,0,7637,1,0.0
15581,16634,14036,7235,10163,1,1,0,8477,3,0.0
3702,6331,14982,13551,14028,1,1,0,13410,3,0.0
1864,11655,13874,1102,6843,1,1,0,19576,2,0.0
11194,17738,16202,16203,9036,1,0,0,10548,2,0.0
11211,16395,1279,11682,7118,1,2,0,9158,0,1.0
19867,15818,1199,15476,8564,0,0,0,3411,0,0.0
7717,19586,4029,16020,9279,0,2,0,4192,3,0.0
10422,12042,17061,5812,9225,0,2,0,9527,0,0.0
19730,12843,9683,7620,11718,1,3,1,14227,2,0.0
15516,2450,19783,12101,6476,1,1,0,17977,1,0.0
200,4124,4302,15942,10784,1,0,0,19415,2,0.0
12691,17551,2772,7822,12105,0,0,0,18857,0,0.0
12300,15156,3552,8969,4531,0,3,0,11574,3,0.0
14725,16358,17038,14605,15730,1,1,0,12879,3,0.0
16051,4722,3059,4995,10393,0,1,0,5013,0,0.0
15277,7958,4311,16792,10925,0,1,0,1333,1,0.0
12132,1797,3220,13072,15922,0,1,0,8782,3,0.0
5670,19308,11563,18762,3487,1,2,0,12276,3,1.0
11598,224,13099,13129,2878,1,3,0,10015,0,0.0
2862,14437,647,6368,1441,1,0,0,10264,3,0.0
14389,5761,12174,14085,14948,0,0,0,6313,1,0.0
14408,18015,18346,3083,3037,1,3,0,7597,1,0.0
13951,18558,8690,10247,9141,0,0,0,19338,1,0.0
10422,12042,17061,5812,9225,0,2,0,9527,0,0.0
14473,8521,19870,11233,10847,0,3,0,3693,1,0.0
19092,16979,15800,7120,9735,0,3,0,14882,1,0.0
14890,18497,10677,17027,14780,0,3,0,8684,1,0.0
19975,11422,15168,3075,9136,0,2,0,169,2,0.0
16607,2636,3082,15091,15974,1,1,0,999,0,1.0
16637,16035,9049,11394,9190,1,1,0,2788,0,0.0
182,15233,7900,10652,12584,0,2,0,12665,1,0.0
16723,19629,10821,2273,8491,1,3,0,3497,2,0.0
2830,4403,2670,3637,9302,0,3,0,14548,1,0.0
5978,17818,6407,4384,2716,1,0,0,2698,2,0.0
1979,12936,2855,10350,5456,0,1,0,13043,0,0.0
5816,15207,8005,2418,9012,0,2,0,19742,2,0.0
19347,5800,17047,15727,12868,0,3,1,7317,0,0.0
19560,11980,5914,13287,8753,0,1,1,18172,0,0.0
11517,18492,13881,17273,8252,0,2,0,9957,1,0.0
5712,4866,10770,3903,344,1,1,0,3209,2,0.0
6573,15096,18561,172,9213,0,0,0,6970,0,0.0
19602,9538,18017,8750,9449,1,1,0,136,3,0.0
5819,11050,4912,15836,10950,0,3,0,8067,0,0.0
10954,10456,17080,6948,11195,0,1,0,3628,0,0.0
6813,5696,15771,7688,16005,0,0,0,8570,0,0.0
17601,11506,109,15339,11825,0,3,0,18543,2,0.0
8445,11475,16243,14065,6037,0,3,0,13454,0,0.0
8996,9197,2375,19340,6531,1,0,0,16788,0,0.0
7869,8871,911,18825,9233,1,1,0,14840,2,0.0
8916,9601,1450,15811,9041,1,3,0,7731,1,1.0
5898,19383,18301,10677,9227,0,2,0,1898,3,0.0
13589,16629,13225,2884,14276,0,2,0,10328,1,0.0
7300,3517,17985,3901,13240,0,1,0,1571,2,1.0
17435,11796,8014,11194,9048,1,2,1,1229,3,0.0
3143,10286,8382,13567,7175,1,2,0,11949,1,0.0
16333,18243,4809,10999,10858,1,0,0,5890,2,0.0
509,15148,18686,4099,14362,1,0,0,18266,0,0.0
6626,15954,2790,8538,3842,0,1,0,3791,0,0.0
8889,15092,17127,12863,14490,0,0,0,1077,0,0.0
2573,3773,868,17434,9271,0,2,1,4977,2,0.0
6810,12299,4085,7462,15319,0,0,0,10546,0,0.0
10024,13242,3385,35,4748,0,0,0,676,1,0.0
13501,15597,9036,7063,8781,1,2,0,11451,1,0.0
2585,220,18871,11788,2858,0,0,0,16648,1,0.0
2428,2389,6483,16238,6445,1,1,0,7934,3,0.0
11893,16338,5318,12616,4955,1,2,0,204,3,0.0
11994,1470,17826,9760,7054,1,0,0,12253,3,0.0
6963,16816,3345,3818,13191,0,1,0,13438,2,0.0
7413,11560,4892,14018,364,1,0,0,1957,2,0.0
7971,5371,8470,2318,1294,1,1,0,4597,1,0.0
2686,6229,2442,6379,2848,0,3,0,17566,1,0.0
897,1418,12952,726,8091,0,1,0,13721,1,0.0
12593,11026,19188,1887,131,1,3,0,1258,1,0.0
13263,2998,11765,5152,10524,1,0,0,12072,0,0.0
17165,8356,17276,6757,3609,0,0,0,7577,1,0.0
7239,3009,2641,3959,5708,1,1,0,16250,1,0.0
1176,12334,7617,1529,1037,0,2,0,2068,2,0.0
17833,16152,15885,1767,2024,0,0,0,9237,0,0.0
2687,13949,3499,15788,14180,1,1,0,7270,3,0.0
7430,2357,8036,13590,13287,1,0,1,2851,0,1.0
16923,700,1841,19097,4335,1,3,0,1128,3,0.0
12913,14655,8333,7394,11392,0,0,0,6574,3,0.0
1082,1602,1649,9719,4790,0,0,0,17026,0,0.0
10090,565,233,16838,9226,1,3,0,19603,1,0.0
3249,18393,3603,15128,168,0,3,0,13595,2,0.0
8441,12201,1519,9098,2218,1,0,0,6610,1,0.0
10426,10583,3477,10520,12109,0,3,0,4903,0,0.0
13294,2732,16341,17297,1303,0,3,0,9244,0,0.0
2600,5860,9919,13480,10267,1,2,0,7932,0,0.0
15913,6739,16908,6626,6283,1,0,0,19277,3,0.0
8723,4763,19398,11882,9176,1,0,0,15279,1,0.0
12280,15829,2310,4793,1792,0,3,0,13847,1,0.0
16172,14398,11820,14952,10443,0,3,0,13707,2,0.0
14555,3223,6087,5572,13052,1,1,0,8464,3,0.0
4962,5032,14415,5167,13549,1,1,0,9726,3,0.0
11013,9884,19013,8437,6671,1,0,0,14432,2,0.0
19187,1274,7081,3320,11939,0,2,0,13964,3,0.0
19602,9538,18017,8750,9449,1,1,0,136,3,0.0
7016,2096,19849,13379,6996,0,0,1,3465,0,0.0
16944,14840,2119,2926,5334,1,2,0,18568,3,0.0
7629,7196,3614,12955,15470,1,1,1,4282,1,0.0
4958,15998,10149,15273,4665,0,1,0,2903,1,0.0
17875,196,10211,5066,13961,0,0,0,14597,3,0.0
19071,17702,3139,8081,16181,0,1,1,11802,1,0.0
1489,1018,16681,7070,3200,0,1,0,17280,3,0.0
15787,6258,14541,13860,11365,1,0,0,420,1,1.0
13176,7150,14412,1194,15988,1,3,0,6637,3,0.0
19728,3109,2889,5222,14963,1,3,0,13174,2,0.0
2442,6591,5996,7554,13059,1,1,0,1210,1,0.0
5780,16077,844,16801,9801,0,1,0,15548,0,0.0
11847,14287,12911,140,9324,0,0,0,17670,1,0.0
6736,7153,11776,11670,9331,1,1,0,18169,2,0.0
4697,19422,14724,170,395,1,0,0,8165,2,1.0
16059,7968,6345,14722,9338,1,3,0,18064,2,0.0
19542,13712,288,3276,14920,1,2,0,15149,3,0.0
19172,14429,15736,16937,14306,0,0,0,7087,0,0.0
13502,13187,8404,12439,4380,1,1,1,3426,0,0.0
14502,4885,8313,2048,11302,1,1,1,12091,2,0.0
6485,12238,14709,7508,2002,0,0,0,85,2,0.0
4998,6215,4096,17732,4784,1,0,0,10179,0,0.0
13338,13889,13471,14590,2504,0,3,0,1802,2,0.0
10437,8942,151,19544,13886,0,2,0,10873,2,1.0
13691,19046,5546,15771,16252,1,1,0,9761,0,0.0
2023,5122,12994,11675,15857,1,2,0,5130,0,1.0
10339,1585,2154,2607,8715,1,2,0,19854,2,0.0
11828,5310,3725,1711,11612,1,2,0,16848,2,0.0
13264,16578,654,16948,4087,0,2,0,1945,2,0.0
18486,6608,15379,7728,11541,1,3,0,18764,2,0.0
7773,3070,1653,2515,1533,0,3,0,6910,1,1.0
15449,14023,18818,10967,874,0,1,1,380,3,0.0
12850,16757,4284,16909,9209,1,3,0,2981,2,0.0
11319,2878,8474,9793,1391,0,2,0,2448,1,0.0
3981,17357,8012,12351,10367,0,2,0,13342,0,0.0
9420,11128,712,10562,6785,1,3,0,16293,3,0.0
9152,17887,3801,11025,9381,1,1,0,16401,1,0.0
4352,4187,18426,12881,9323,1,2,0,2908,0,0.0
9272,9982,2328,19388,8340,0,0,0,12325,0,0.0
12145,13887,8775,10881,9176,1,2,0,5260,2,0.0
18873,3228,8358,15613,15592,0,2,1,4480,0,0.0
9432,14244,3453,13947,9003,1,3,0,2552,2,0.0
3870,687,19869,18850,4320,1,0,1,16053,2,0.0
985,2894,6611,6878,9877,0,2,0,4952,1,0.0
14268,1632,11258,3753,10817,0,0,0,12445,2,0.0
5505,16478,9514,9544,13563,1,0,0,10346,3,0.0
6332,13267,1061,17242,13135,0,0,0,7363,3,0.0
5581,18932,19451,153,11363,1,2,0,8986,0,0.0
9532,14222,6832,16945,6586,0,1,0,13237,1,0.0
18189,4067,8573,406,4653,0,0,0,12495,2,0.0
11318,18671,3104,19486,9375,1,1,0,10778,0,0.0
15913,6739,16908,6626,6283,1,0,0,19277,3,0.0
4651,14861,9121,17198,5035,1,0,0,17520,2,0.0
6836,11616,15166,14394,1201,1,3,0,4071,2,1.0
12688,4189,4874,18545,11618,1,2,0,4706,2,0.0
121,16966,18736,13492,9133,1,0,0,12217,3,0.0
11811,5511,3842,16005,6965,0,0,0,16338,2,0.0
10003,1709,19594,16416,3190,1,2,0,1871,3,0.0
8692,10371,16864,7226,7084,1,1,0,4981,1,0.0
5468,12891,4895,4445,6161,0,1,0,8591,2,0.0
1153,10311,3672,19151,5233,1,3,0,3712,1,0.0
16177,15963,6525,8312,9042,1,0,0,13007,3,0.0
17572,6429,11827,19988,1273,1,1,0,8690,2,0.0
4226,16599,14043,485,135,1,3,0,5437,0,0.0
18875,9229,2103,15410,15954,0,0,1,8765,1,0.0
4598,18931,4763,18636,4333,0,2,0,4500,1,0.0
11919,2058,2609,7140,8841,1,2,0,1805,0,1.0
19373,2379,11730,16164,9199,0,1,0,10752,2,1.0
5554,11658,1110,3654,4777,0,1,0,18145,0,0.0
13504,17251,6703,6972,3640,1,0,0,3886,2,0.0
5061,16640,15965,16324,9858,0,0,0,1813,2,0.0
12803,3594,15760,12362,8527,1,2,0,8415,1,0.0
